"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
000008013481,"","Potsdam, Golm Bhf",,"52.410552000000","12.972179000000",0,900000220010
000008013489,"","Priort, Bahnhof",,"52.515563000000","12.971315000000",0,900000210001
000008012605,"","Kunersdorf (SPN), Bahnhof",,"51.769027000000","14.187491000000",0,900000445956
000008011093,"","Bärenklau (OHV), Bahnhof",,"52.704225000000","13.143258000000",0,900000204003
000008011098,"","Bahnsdorf (OSL), Bahnhof",,"51.581728000000","14.112302000000",0,900000435800
000008010217,"","Lübben, Bahnhof",,"51.940702000000","13.876873000000",0,900000261512
000008010214,"","Löwenberg (Mark), Bahnhof",,"52.896962000000","13.189862000000",0,900000203780
000008010215,"","Ludwigsfelde, Bahnhof",,"52.299211000000","13.267601000000",0,900000245029
000008010334,"","Stendal, Bahnhof",,"52.595007000000","11.854614000000",0,900000550114
000008010335,"","Stendal, Bahnhof Stadtsee",,"52.606836000000","11.836728000000",0,900000550115
000008081220,"","Saarmund, Bahnhof",,"52.323649000000","13.139738000000",0,900000220002
000008012282,"","Lutherstadt Wittenberg, Bhf Piesteritz",,"51.871933000000","12.596230000000",0,900000550329
000008010338,"","Stralsund, Hauptbahnhof",,"54.308757000000","13.077688000000",0,900000550000
000008012280,"","Lutherstadt Wittenberg, Bhf Altstadt",,"51.863675000000","12.641878000000",0,900000550327
000008012289,"","Magdeburg, Eichenweiler Bahnhof",,"52.166452000000","11.657931000000",0,900000550254
000008011408,"","Dossow, Bahnhof",,"53.120712000000","12.521835000000",0,900000205090
000008011409,"","Drahnsdorf, Bahnhof",,"51.915672000000","13.581945000000",0,900000260408
000008013160,"","Uebigau, Bahnhof",,"51.585421000000","13.296546000000",0,900000415467
000008012897,"","Luckaitztal, Bahnhof",,"51.685048000000","14.001706000000",0,900000435818
000008080260,"","Dallgow-Döberitz, Bahnhof",,"52.543674000000","13.058360000000",0,900000210007
900000001103,"","Berlin, Wiebestr./Huttenstr.",,"52.528315000000","13.320255000000",1,
900000001151,"","Berlin, Reuchlinstr.",,"52.527900000000","13.323632000000",1,
900000001152,"","Berlin, Neues Ufer",,"52.529100000000","13.315976000000",1,
900000001154,"","Berlin, Ilsenburger Str.",,"52.525753000000","13.309834000000",1,
900000001155,"","Berlin, Goslarer Platz",,"52.525793000000","13.314256000000",1,
900000001202,"","Berlin, Am Nordhafen",,"52.538850000000","13.363610000000",1,
900000001203,"","Berlin, Döberitzer Str.",,"52.530665000000","13.368107000000",1,
900000001204,"","Berlin, Lehrter Str./Invalidenstr.",,"52.525764000000","13.365223000000",1,
900000002101,"","Berlin, Turmstr./Waldstr.",,"52.527104000000","13.330430000000",1,
900000002102,"","Berlin, Turmstr./Beusselstr.",,"52.527339000000","13.328743000000",1,
900000002151,"","Berlin, Wittstocker Str.",,"52.530856000000","13.328510000000",1,
900000002201,"","U Birkenstr. (Berlin)",,"52.532229000000","13.341417000000",1,
900000002202,"","Berlin, Wilsnacker Str.",,"52.526363000000","13.351406000000",1,
900000002203,"","Berlin, Stendaler Str.",,"52.532458000000","13.350532000000",1,
900000002204,"","Berlin, Perleberger Brücke",,"52.535329000000","13.358033000000",1,
900000002206,"","Berlin, Turmstr./Rathenower Str.",,"52.526684000000","13.354805000000",1,
900000002207,"","Berlin, Stromstr.",,"52.529189000000","13.344006000000",1,
