"","c.zips1..zips2..zips3..zips4."
"9893","03099"
"9894","03116"
"9895","15913"
"9896","15913"
"9897","15913"
"9898","15913"
"9899","03116"
"9900","03185"
"9901","03058"
"9902","03058"
"9903","03050"
"9904","03051"
"9905","03051"
"9906","03051"
"9907","03051"
"9908","03050"
"9909","03051"
"9910","03051"
"9911","03051"
"9912","03058"
"9913","03058"
"9914","03096"
"9915","03096"
"9916","03096"
"9917","03099"
"9918","03099"
"9919","03058"
"9920","03058"
"9921","03058"
"9922","03099"
"9923","03099"
"9924","03099"
"9925","03099"
"9926","03099"
"9927","03185"
"9928","03185"
"9929","15868"
"9930","03116"
"9931","03116"
"9932","15913"
"9933","03099"
"9934","03058"
"9935","03058"
"9936","03058"
"9937","03058"
"9938","03058"
"9939","03058"
"9940","03058"
"9941","03051"
"9942","03051"
"9943","03051"
"9944","03051"
"9945","03051"
"9946","03058"
"9947","03058"
"9948","03058"
"9949","03058"
"9950","03058"
"9951","03099"
"9952","03099"
"9953","03099"
"9954","03116"
"9955","03099"
"9956","03099"
"9957","03099"
"9958","03099"
"9959","03099"
"9960","03099"
"9961","03099"
"9962","03099"
"9963","03099"
"9964","03099"
"9965","03099"
"9966","03099"
"9967","03099"
"9968","03099"
"9969","03099"
"9970","03099"
"9971","03099"
"9972","03099"
"9973","03099"
"9974","03099"
"9975","03058"
"9976","03058"
"9977","03058"
"9978","03058"
"9979","03116"
"9980","03099"
"9981","Postcode Not Found"
"9982","03099"
"9983","03099"
"9984","03099"
"9985","03099"
"9986","03099"
"9987","03058"
"9988","03058"
"9989","03058"
"9990","03058"
"9991","03116"
"9992","03222"
"9993","03222"
"9994","03116"
"9995","03116"
"9996","03116"
"9997","03116"
"9998","03116"
"9999","15868"
"10000","03099"
"10001","03099"
"10002","03099"
"10003","03116"
"10004","03116"
"10005","03149"
"10006","03185"
"10007","03185"
"10008","03185"
"10009","03185"
"10010","03099"
"10011","Postcode Not Found"
"10012","03096"
"10013","03096"
"10014","03185"
"10015","03058"
"10016","03058"
"10017","03058"
"10018","03058"
"10019","03103"
"10020","03103"
"10021","03099"
"10022","03116"
"10023","03185"
"10024","03185"
"10025","03185"
"10026","03185"
"10027","03185"
"10028","03185"
"10029","03185"
"10030","03185"
"10031","03185"
"10032","03185"
"10033","03185"
"10034","03185"
"10035","03103"
"10036","03116"
"10037","03116"
"10038","03103"
"10039","03058"
"10040","03058"
"10041","03058"
"10042","03096"
"10043","15913"
"10044","03096"
"10045","03096"
"10046","03096"
"10047","03096"
"10048","03116"
"10049","03116"
"10050","03116"
"10051","03058"
"10052","03058"
"10053","03058"
"10054","03116"
"10055","03116"
"10056","03096"
"10057","03096"
"10058","03096"
"10059","03185"
"10060","03149"
"10061","03149"
"10062","03185"
"10063","03185"
"10064","03185"
"10065","03185"
"10066","03226"
"10067","03226"
"10068","03226"
"10069","03226"
"10070","03096"
"10071","03096"
"10072","03096"
"10073","03096"
"10074","03096"
"10075","03099"
"10076","03099"
"10077","03099"
"10078","03058"
"10079","03116"
"10080","15913"
"10081","15913"
"10082","15926"
"10083","15938"
"10084","03205"
"10085","03205"
"10086","15926"
"10087","03246"
"10088","15913"
"10089","Postcode Not Found"
"10090","15913"
"10091","15868"
"10092","15913"
"10093","15907"
"10094","15907"
"10095","15926"
"10096","15757"
"10097","15913"
"10098","15913"
"10099","15907"
"10100","15913"
"10101","15907"
"10102","15913"
"10103","15913"
"10104","03096"
"10105","15913"
"10106","15913"
"10107","Postcode Not Found"
"10108","15926"
"10109","15926"
"10110","15913"
"10111","Postcode Not Found"
"10112","15936"
"10113","15936"
"10114","15936"
"10115","15936"
"10116","15938"
"10117","15868"
"10118","Postcode Not Found"
"10119","15938"
"10120","15938"
"10121","15926"
"10122","15926"
"10123","15913"
"10124","15913"
"10125","15926"
"10126","15926"
"10127","15926"
"10128","15926"
"10129","15938"
"10130","15926"
"10131","15926"
"10132","Postcode Not Found"
"10133","15910"
"10134","15910"
"10135","15910"
"10136","15910"
"10137","15926"
"10138","15926"
"10139","15926"
"10140","15926"
"10141","15926"
"10142","15926"
"10143","Postcode Not Found"
"10144","15926"
"10145","15926"
"10146","15938"
"10147","15913"
"10148","15926"
"10149","15926"
"10150","15936"
"10151","15936"
"10152","15938"
"10153","15938"
"10154","15938"
"10155","15938"
"10156","15868"
"10157","15868"
"10158","15926"
"10159","15913"
"10160","15913"
"10161","15913"
"10162","15913"
"10163","03222"
"10164","03205"
"10165","03205"
"10166","15913"
"10167","15913"
"10168","15913"
"10169","15913"
"10170","15913"
"10171","03222"
"10172","15910"
"10173","15907"
"10174","03222"
"10175","03222"
"10176","15913"
"10177","15913"
"10178","15938"
"10179","15868"
"10180","15868"
"10181","15913"
"10182","15938"
"10183","15926"
"10184","15926"
"10185","15938"
"10186","15938"
"10187","15936"
"10188","03222"
"10189","15913"
"10190","Postcode Not Found"
"10191","03205"
"10192","15748"
"10193","15910"
"10194","15910"
"10195","15910"
"10196","Postcode Not Found"
"10197","15938"
"10198","Postcode Not Found"
"10199","15926"
"10200","15913"
"10201","15913"
"10202","15913"
"10203","15913"
"10204","15913"
"10205","15913"
"10206","15938"
"10207","15926"
"10208","15926"
"10209","15868"
"10210","Postcode Not Found"
"10211","15913"
"10212","15913"
"10213","15910"
"10214","15910"
"10215","15868"
"10216","15868"
"10217","15868"
"10218","15868"
"10219","15868"
"10220","15936"
"10221","15936"
"10222","Postcode Not Found"
"10223","Postcode Not Found"
"10224","Postcode Not Found"
"10225","15926"
"10226","15926"
"10227","15926"
"10228","15926"
"10229","15926"
"10230","15926"
"10231","15926"
"10232","15926"
"10233","15907"
"10234","15907"
"10235","15907"
"10236","15907"
"10237","15907"
"10238","15907"
"10239","15907"
"10240","15907"
"10241","15907"
"10242","15907"
"10243","15907"
"10244","15907"
"10245","15907"
"10246","15907"
"10247","15907"
"10248","15907"
"10249","15907"
"10250","15907"
"10251","15907"
"10252","15907"
"10253","15907"
"10254","15907"
"10255","15907"
"10256","15907"
"10257","15907"
"10258","15907"
"10259","Postcode Not Found"
"10260","15868"
"10261","Postcode Not Found"
"10262","15913"
"10263","15868"
"10264","15913"
"10265","15910"
"10266","15910"
"10267","15910"
"10268","15913"
"10269","15913"
"10270","15913"
"10271","15913"
"10272","15913"
"10273","15910"
"10274","15926"
"10275","15926"
"10276","Postcode Not Found"
"10277","15926"
"10278","15848"
"10279","15936"
"10280","15936"
"10281","15913"
"10282","15913"
"10283","Postcode Not Found"
"10284","15907"
"10285","15907"
"10286","15907"
"10287","15910"
"10288","15913"
"10289","03205"
"10290","15910"
"10291","15910"
"10292","15910"
"10293","15926"
"10294","15926"
"10295","15910"
"10296","15910"
"10297","15910"
"10298","15936"
"10299","15936"
"10300","Postcode Not Found"
"10301","15913"
"10302","15913"
"10303","15938"
"10304","15938"
"10305","15938"
"10306","15938"
"10307","15926"
"10308","15910"
"10309","15910"
"10310","15913"
"10311","15910"
"10312","Postcode Not Found"
"10313","Postcode Not Found"
"10314","15910"
"10315","15910"
"10316","Postcode Not Found"
"10317","15913"
"10318","Postcode Not Found"
"10319","15938"
"10320","15938"
"10321","15936"
"10322","15936"
"10323","15913"
"10324","15913"
"10325","Postcode Not Found"
"10326","15910"
"10327","15926"
"10328","15913"
"10329","15913"
"10330","15913"
"10331","15926"
"10332","15926"
"10333","15868"
"10334","03205"
"10335","15868"
"10336","15926"
"10337","15926"
"10338","15913"
"10339","Postcode Not Found"
"10340","15926"
"10341","15926"
"10342","Postcode Not Found"
"10343","Postcode Not Found"
"10344","15926"
"10345","15913"
"10346","15936"
"10347","15926"
"10348","15926"
"10349","Postcode Not Found"
"10350","Postcode Not Found"
"10351","15926"
"10352","15926"
"10353","15913"
"10354","15913"
"10355","15913"
"10356","15913"
"10357","15926"
"10358","15936"
"10359","15938"
"10360","15913"
"10361","03222"
"10362","Postcode Not Found"
"10363","03205"
"10364","15926"
"10365","15926"
"10366","15938"
"10367","02991"
"10368","02991"
"10369","02991"
"10370","02991"
"10371","02977"
"10372","02979"
"10373","02977"
"10374","02979"
"10375","02977"
"10376","02977"
"10377","03050"
"10378","03044"
"10379","03042"
"10380","03044"
"10381","03044"
"10382","03044"
"10383","03048"
"10384","03042"
"10385","03046"
"10386","03044"
"10387","03044"
"10388","03044"
"10389","03042"
"10390","03046"
"10391","03046"
"10392","03044"
"10393","03042"
"10394","03044"
"10395","03042"
"10396","03042"
"10397","03051"
"10398","03042"
"10399","03051"
"10400","03042"
"10401","03042"
"10402","03042"
"10403","03050"
"10404","03050"
"10405","03044"
"10406","03046"
"10407","03042"
"10408","03052"
"10409","03052"
"10410","03052"
"10411","03052"
"10412","03054"
"10413","03054"
"10414","03054"
"10415","03054"
"10416","03055"
"10417","03055"
"10418","03054"
"10419","03044"
"10420","03046"
"10421","03042"
"10422","03046"
"10423","03044"
"10424","03050"
"10425","03046"
"10426","03042"
"10427","03046"
"10428","03050"
"10429","03048"
"10430","03042"
"10431","03044"
"10432","03050"
"10433","03044"
"10434","03044"
"10435","03042"
"10436","03042"
"10437","03050"
"10438","03042"
"10439","03044"
"10440","03042"
"10441","03042"
"10442","03050"
"10443","03046"
"10444","03050"
"10445","03042"
"10446","03046"
"10447","03051"
"10448","03051"
"10449","03051"
"10450","03051"
"10451","03051"
"10452","03051"
"10453","03051"
"10454","03044"
"10455","03048"
"10456","03048"
"10457","03050"
"10458","03044"
"10459","03053"
"10460","03046"
"10461","03048"
"10462","03050"
"10463","03050"
"10464","03050"
"10465","03050"
"10466","03050"
"10467","03054"
"10468","03054"
"10469","03054"
"10470","03042"
"10471","03044"
"10472","03042"
"10473","03042"
"10474","03042"
"10475","03042"
"10476","03042"
"10477","03044"
"10478","03044"
"10479","03044"
"10480","03044"
"10481","03044"
"10482","03048"
"10483","03044"
"10484","03044"
"10485","03044"
"10486","03050"
"10487","03046"
"10488","03048"
"10489","03046"
"10490","03048"
"10491","03050"
"10492","03044"
"10493","03048"
"10494","03042"
"10495","03044"
"10496","03044"
"10497","03044"
"10498","03042"
"10499","03044"
"10500","03044"
"10501","03054"
"10502","03054"
"10503","03052"
"10504","03052"
"10505","03052"
"10506","03044"
"10507","03044"
"10508","03044"
"10509","03048"
"10510","03046"
"10511","03050"
"10512","03044"
"10513","03055"
"10514","03055"
"10515","03055"
"10516","03044"
"10517","03055"
"10518","03055"
"10519","03055"
"10520","03055"
"10521","03055"
"10522","03044"
"10523","03054"
"10524","03042"
"10525","03050"
"10526","03050"
"10527","03044"
"10528","03042"
"10529","03042"
"10530","03042"
"10531","03044"
"10532","03048"
"10533","03046"
"10534","03048"
"10535","03048"
"10536","03048"
"10537","03046"
"10538","03050"
"10539","03046"
"10540","03046"
"10541","03050"
"10542","03050"
"10543","03048"
"10544","03042"
"10545","03050"
"10546","03046"
"10547","03042"
"10548","03048"
"10549","03050"
"10550","03046"
"10551","03050"
"10552","03046"
"10553","03053"
"10554","03053"
"10555","03053"
"10556","03053"
"10557","03046"
"10558","03048"
"10559","03042"
"10560","03048"
"10561","01945"
"10562","01990"
"10563","01968"
"10564","01983"
"10565","03172"
"10566","03197"
"10567","03197"
"10568","03238"
"10569","04916"
"10570","04934"
"10571","03229"
"10572","17235"
"10573","17309"
"10574","17309"
"10575","18437"
"10576","17034"
"10577","17398"
"10578","17495"
"10579","17389"
"10580","17438"
"10581","17438"
"10582","06886"
"10583","06895"
"10584","06895"
"10585","06895"
"10586","06842"
"10587","04860"
"10588","39104"
"10589","06917"
"10590","06917"
"10591","06862"
"10592","06868"
"10593","14827"
"10594","39307"
"10595","39288"
"10596","39317"
"10597","39576"
"10598","39576"
"10599","39524"
"10600","Postcode Not Found"
"10601","14715"
"10602","04886"
"10603","04886"
"10604","01609"
"10605","04924"
"10606","01609"
"10607","01609"
"10608","01609"
"10609","01609"
"10610","03103"
"10611","03103"
"10612","03103"
"10613","03159"
"10614","03103"
"10615","03159"
"10616","03159"
"10617","03159"
"10618","03159"
"10619","03159"
"10620","03130"
"10621","03130"
"10622","03159"
"10623","03130"
"10624","03159"
"10625","02953"
"10626","03119"
"10627","03130"
"10628","03119"
"10629","03130"
"10630","03130"
"10631","03130"
"10632","03130"
"10633","03130"
"10634","03130"
"10635","03130"
"10636","03130"
"10637","03130"
"10638","03130"
"10639","03130"
"10640","Postcode Not Found"
"10641","03130"
"10642","03130"
"10643","03130"
"10644","03130"
"10645","03130"
"10646","03119"
"10647","03119"
"10648","03130"
"10649","03130"
"10650","03130"
"10651","03130"
"10652","03130"
"10653","03130"
"10654","03130"
"10655","03130"
"10656","03130"
"10657","03130"
"10658","03130"
"10659","03119"
"10660","03119"
"10661","03130"
"10662","03130"
"10663","03130"
"10664","03130"
"10665","03130"
"10666","03130"
"10667","02959"
"10668","03130"
"10669","03130"
"10670","03130"
"10671","03130"
"10672","03130"
"10673","03130"
"10674","03130"
"10675","03130"
"10676","03130"
"10677","03130"
"10678","03130"
"10679","03159"
"10680","03159"
"10681","03130"
"10682","03130"
"10683","03130"
"10684","03130"
"10685","03130"
"10686","03130"
"10687","03130"
"10688","03130"
"10689","03130"
"10690","03130"
"10691","03130"
"10692","03130"
"10693","03130"
"10694","03119"
"10695","03130"
"10696","03130"
"10697","03130"
"10698","03130"
"10699","03130"
"10700","03130"
"10701","03130"
"10702","03130"
"10703","02953"
"10704","03130"
"10705","03130"
"10706","03130"
"10707","03130"
"10708","03130"
"10709","03130"
"10710","03130"
"10711","03130"
"10712","03130"
"10713","03130"
"10714","03130"
"10715","03130"
"10716","03130"
"10717","03130"
"10718","03130"
"10719","03130"
"10720","03130"
"10721","03130"
"10722","03130"
"10723","03130"
"10724","03130"
"10725","03130"
"10726","03130"
"10727","03130"
"10728","03130"
"10729","02977"
"10730","02979"
"10731","02977"
"10732","03130"
"10733","03130"
"10734","02979"
"10735","02979"
"10736","02979"
"10737","02979"
"10738","02979"
"10739","02979"
"10740","02979"
"10741","04103"
"10742","66-470"
"10743","71-017"
"10744","70-470"
"10745","18055"
"10746","17192"
"10747","10117"
"10748","06749"
"10749","06112"
"10750","69-110"
"10751","66-016"
"10752","65-129"
"10753","66-015"
"10754","68-219"
"10755","14656"
"10756","14662"
"10757","14621"
"10758","14552"
"10759","14552"
"10760","14550"
"10761","14550"
"10762","14550"
"10763","14797"
"10764","14797"
"10765","14797"
"10766","14797"
"10767","14797"
"10768","14797"
"10769","14469"
"10770","14797"
"10771","19309"
"10772","15526"
"10773","15518"
"10774","15526"
"10775","15517"
"10776","15848"
"10777","03249"
"10778","01990"
"10779","03103"
"10780","16866"
"10781","16866"
"10782","16866"
"10783","16866"
"10784","16866"
"10785","17252"
"10786","16845"
"10787","16818"
"10788","16818"
"10789","14798"
"10790","15374"
"10791","17268"
"10792","17279"
"10793","17268"
"10794","17268"
"10795","16306"
"10796","17326"
"10797","16306"
"10798","17291"
"10799","15890"
"10800","03172"
"10801","03172"
"10802","03130"
"10803","03130"
"10804","03130"
"10805","13591"
"10806","16515"
"10807","16515"
"10808","16225"
"10809","16321"
"10810","16321"
"10811","16356"
"10812","16356"
"10813","16348"
"10814","Postcode Not Found"
"10815","16356"
"10816","16259"
"10817","15328"
"10818","15324"
"10819","15324"
"10820","04936"
"10821","15913"
"10822","15926"
"10823","15907"
"10824","15907"
"10825","03222"
"10826","15732"
"10827","15806"
"10828","15837"
"10829","15754"
"10830","16303"
"10831","03222"
"10832","03222"
"10833","03222"
"10834","03222"
"10835","03222"
"10836","03222"
"10837","03222"
"10838","03222"
"10839","03222"
"10840","03222"
"10841","03205"
"10842","01983"
"10843","03222"
"10844","03222"
"10845","01983"
"10846","04910"
"10847","04932"
"10848","04916"
"10849","04860"
"10850","04924"
"10851","04924"
"10852","04916"
"10853","03253"
"10854","04895"
"10855","03149"
"10856","03130"
"10857","03149"
"10858","03116"
"10859","03044"
"10860","03046"
"10861","10557"
"10862","10317"
"10863","10245"
"10864","13125"
"10865","10315"
"10866","14913"
"10867","14913"
"10868","14943"
"10869","14913"
"10870","14947"
"10871","14947"
"10872","14959"
"10873","14929"
"10874","14913"
